# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
2.135e+03, 5.000e-01, -2.550e+02, 2.368e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.420e+02, 1.000e+03, 6.722e-02
2.135e+03, 5.000e-01, -2.250e+02, 2.339e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.435e+02, 1.001e+03, 6.724e-02
2.135e+03, 5.000e-01, -1.950e+02, 2.309e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.450e+02, 1.001e+03, 6.725e-02
2.135e+03, 5.000e-01, -1.650e+02, 2.280e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.466e+02, 1.001e+03, 6.727e-02
2.135e+03, 5.000e-01, -1.350e+02, 2.250e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.484e+02, 1.001e+03, 6.728e-02
2.135e+03, 5.000e-01, -1.050e+02, 2.239e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.510e+02, 1.001e+03, 3.365e-02
2.135e+03, 5.000e-01, -7.500e+01, 2.210e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.514e+02, 1.002e+03, 3.365e-02
2.135e+03, 5.000e-01, -4.500e+01, 2.180e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.518e+02, 1.002e+03, 3.366e-02
2.135e+03, 5.000e-01, -1.500e+01, 2.151e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.522e+02, 1.002e+03, 3.366e-02
2.205e+03, 5.000e-01, -1.185e+03, 3.277e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.107e+02, 9.923e+02, 3.334e-08
2.205e+03, 5.000e-01, -1.155e+03, 3.248e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.100e+02, 9.924e+02, 3.335e-08
2.205e+03, 5.000e-01, -1.125e+03, 3.218e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.104e+02, 9.926e+02, 8.339e-02
2.205e+03, 5.000e-01, -1.095e+03, 3.189e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.117e+02, 9.930e+02, 8.342e-02
2.205e+03, 5.000e-01, -1.065e+03, 3.160e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.130e+02, 9.934e+02, 8.345e-02
2.205e+03, 5.000e-01, -1.035e+03, 3.131e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.144e+02, 9.937e+02, 8.348e-02
2.205e+03, 5.000e-01, -1.005e+03, 3.101e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.157e+02, 9.941e+02, 8.351e-02
2.205e+03, 5.000e-01, -9.750e+02, 3.072e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.170e+02, 9.944e+02, 8.354e-02
2.205e+03, 5.000e-01, -9.450e+02, 3.043e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.182e+02, 9.948e+02, 8.356e-02
2.205e+03, 5.000e-01, -9.150e+02, 3.014e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.196e+02, 9.951e+02, 8.359e-02
2.205e+03, 5.000e-01, -8.850e+02, 2.984e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.209e+02, 9.955e+02, 8.362e-02
2.205e+03, 5.000e-01, -8.550e+02, 2.955e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.224e+02, 9.958e+02, 8.365e-02
2.205e+03, 5.000e-01, -8.250e+02, 2.926e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.240e+02, 9.962e+02, 8.368e-02
2.205e+03, 5.000e-01, -7.950e+02, 2.896e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.257e+02, 9.966e+02, 8.371e-02
2.205e+03, 5.000e-01, -7.650e+02, 2.886e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.282e+02, 9.969e+02, 3.350e-02
2.205e+03, 5.000e-01, -7.350e+02, 2.857e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.280e+02, 9.970e+02, 3.350e-02
2.205e+03, 5.000e-01, -7.050e+02, 2.827e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.278e+02, 9.971e+02, 3.350e-02
2.205e+03, 5.000e-01, -6.750e+02, 2.798e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.276e+02, 9.972e+02, 3.351e-02
2.205e+03, 5.000e-01, -6.450e+02, 2.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.274e+02, 9.973e+02, 3.351e-02
2.205e+03, 5.000e-01, -6.150e+02, 2.735e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.270e+02, 9.974e+02, 4.189e-02
2.205e+03, 5.000e-01, -5.850e+02, 2.691e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.268e+02, 9.976e+02, 6.704e-02
2.205e+03, 5.000e-01, -5.550e+02, 2.662e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.278e+02, 9.978e+02, 6.706e-02
2.205e+03, 5.000e-01, -5.250e+02, 2.632e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.289e+02, 9.981e+02, 6.707e-02
2.205e+03, 5.000e-01, -4.950e+02, 2.603e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.299e+02, 9.983e+02, 6.709e-02
2.205e+03, 5.000e-01, -4.650e+02, 2.574e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.308e+02, 9.985e+02, 6.710e-02
2.205e+03, 5.000e-01, -4.350e+02, 2.544e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.325e+02, 9.989e+02, 8.391e-02
2.205e+03, 5.000e-01, -4.050e+02, 2.515e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.346e+02, 9.992e+02, 8.393e-02
2.205e+03, 5.000e-01, -3.750e+02, 2.485e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.366e+02, 9.995e+02, 8.396e-02
2.205e+03, 5.000e-01, -3.450e+02, 2.456e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.385e+02, 9.997e+02, 7.138e-02
2.205e+03, 5.000e-01, -3.150e+02, 2.427e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.397e+02, 9.999e+02, 6.720e-02
2.205e+03, 5.000e-01, -2.850e+02, 2.397e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.408e+02, 1.000e+03, 6.721e-02
2.205e+03, 5.000e-01, -2.550e+02, 2.368e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.420e+02, 1.000e+03, 6.722e-02
2.205e+03, 5.000e-01, -2.250e+02, 2.339e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.435e+02, 1.001e+03, 6.724e-02
2.205e+03, 5.000e-01, -1.950e+02, 2.309e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.450e+02, 1.001e+03, 6.725e-02
2.205e+03, 5.000e-01, -1.650e+02, 2.280e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.466e+02, 1.001e+03, 6.727e-02
2.205e+03, 5.000e-01, -1.350e+02, 2.250e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.484e+02, 1.001e+03, 6.728e-02
2.205e+03, 5.000e-01, -1.050e+02, 2.239e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.510e+02, 1.001e+03, 3.365e-02
2.205e+03, 5.000e-01, -7.500e+01, 2.210e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.514e+02, 1.002e+03, 3.365e-02
2.205e+03, 5.000e-01, -4.500e+01, 2.180e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.518e+02, 1.002e+03, 3.366e-02
2.205e+03, 5.000e-01, -1.500e+01, 2.151e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.522e+02, 1.002e+03, 3.366e-02
2.275e+03, 5.000e-01, -1.185e+03, 3.277e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.107e+02, 9.923e+02, 3.334e-08
2.275e+03, 5.000e-01, -1.155e+03, 3.248e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.100e+02, 9.924e+02, 3.335e-08
2.275e+03, 5.000e-01, -1.125e+03, 3.218e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.104e+02, 9.927e+02, 8.339e-02
2.275e+03, 5.000e-01, -1.095e+03, 3.189e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.118e+02, 9.930e+02, 8.342e-02
2.275e+03, 5.000e-01, -1.065e+03, 3.160e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.131e+02, 9.934e+02, 8.345e-02
2.275e+03, 5.000e-01, -1.035e+03, 3.131e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.144e+02, 9.937e+02, 8.348e-02
2.275e+03, 5.000e-01, -1.005e+03, 3.101e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.157e+02, 9.941e+02, 8.351e-02
2.275e+03, 5.000e-01, -9.750e+02, 3.072e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.170e+02, 9.944e+02, 8.354e-02
2.275e+03, 5.000e-01, -9.450e+02, 3.043e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.182e+02, 9.948e+02, 8.356e-02
2.275e+03, 5.000e-01, -9.150e+02, 3.014e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.196e+02, 9.951e+02, 8.359e-02
2.275e+03, 5.000e-01, -8.850e+02, 2.984e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.209e+02, 9.955e+02, 8.362e-02
2.275e+03, 5.000e-01, -8.550e+02, 2.955e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.223e+02, 9.958e+02, 8.365e-02
2.275e+03, 5.000e-01, -8.250e+02, 2.926e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.239e+02, 9.962e+02, 8.368e-02
2.275e+03, 5.000e-01, -7.950e+02, 2.896e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.255e+02, 9.965e+02, 8.371e-02
2.275e+03, 5.000e-01, -7.650e+02, 2.881e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.280e+02, 9.969e+02, 4.606e-02
2.275e+03, 5.000e-01, -7.350e+02, 2.857e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.282e+02, 9.970e+02, 3.350e-02
2.275e+03, 5.000e-01, -7.050e+02, 2.827e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.280e+02, 9.971e+02, 3.350e-02
2.275e+03, 5.000e-01, -6.750e+02, 2.798e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.277e+02, 9.972e+02, 3.351e-02
2.275e+03, 5.000e-01, -6.450e+02, 2.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.275e+02, 9.973e+02, 3.351e-02
2.275e+03, 5.000e-01, -6.150e+02, 2.735e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.270e+02, 9.974e+02, 4.189e-02
2.275e+03, 5.000e-01, -5.850e+02, 2.691e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.268e+02, 9.976e+02, 6.704e-02
2.275e+03, 5.000e-01, -5.550e+02, 2.662e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.278e+02, 9.978e+02, 6.706e-02
2.275e+03, 5.000e-01, -5.250e+02, 2.632e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.288e+02, 9.981e+02, 6.707e-02
2.275e+03, 5.000e-01, -4.950e+02, 2.603e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.299e+02, 9.983e+02, 6.709e-02
2.275e+03, 5.000e-01, -4.650e+02, 2.574e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.308e+02, 9.985e+02, 6.710e-02
2.275e+03, 5.000e-01, -4.350e+02, 2.544e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.325e+02, 9.988e+02, 8.391e-02
2.275e+03, 5.000e-01, -4.050e+02, 2.515e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.346e+02, 9.992e+02, 8.393e-02
2.275e+03, 5.000e-01, -3.750e+02, 2.485e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.366e+02, 9.995e+02, 8.396e-02
2.275e+03, 5.000e-01, -3.450e+02, 2.456e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.385e+02, 9.997e+02, 7.138e-02
2.275e+03, 5.000e-01, -3.150e+02, 2.427e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.397e+02, 9.999e+02, 6.720e-02
2.275e+03, 5.000e-01, -2.850e+02, 2.397e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.408e+02, 1.000e+03, 6.721e-02
2.275e+03, 5.000e-01, -2.550e+02, 2.368e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.420e+02, 1.000e+03, 6.722e-02
2.275e+03, 5.000e-01, -2.250e+02, 2.339e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.435e+02, 1.001e+03, 6.724e-02
2.275e+03, 5.000e-01, -1.950e+02, 2.309e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.450e+02, 1.001e+03, 6.725e-02
2.275e+03, 5.000e-01, -1.650e+02, 2.280e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.466e+02, 1.001e+03, 6.727e-02
2.275e+03, 5.000e-01, -1.350e+02, 2.250e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.484e+02, 1.001e+03, 6.728e-02
2.275e+03, 5.000e-01, -1.050e+02, 2.239e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.510e+02, 1.001e+03, 3.365e-02
2.275e+03, 5.000e-01, -7.500e+01, 2.210e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.514e+02, 1.002e+03, 3.365e-02
2.275e+03, 5.000e-01, -4.500e+01, 2.180e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.518e+02, 1.002e+03, 3.366e-02
2.275e+03, 5.000e-01, -1.500e+01, 2.151e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.522e+02, 1.002e+03, 3.366e-02
2.345e+03, 5.000e-01, -1.185e+03, 3.277e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.106e+02, 9.923e+02, 3.334e-08
2.345e+03, 5.000e-01, -1.155e+03, 3.248e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.100e+02, 9.924e+02, 2.084e-02
2.345e+03, 5.000e-01, -1.125e+03, 3.218e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.109e+02, 9.927e+02, 8.339e-02
2.345e+03, 5.000e-01, -1.095e+03, 3.189e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.121e+02, 9.931e+02, 8.342e-02
2.345e+03, 5.000e-01, -1.065e+03, 3.160e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.134e+02, 9.934e+02, 8.345e-02
2.345e+03, 5.000e-01, -1.035e+03, 3.131e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.146e+02, 9.938e+02, 8.348e-02
2.345e+03, 5.000e-01, -1.005e+03, 3.101e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.159e+02, 9.941e+02, 8.351e-02
2.345e+03, 5.000e-01, -9.750e+02, 3.072e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.171e+02, 9.945e+02, 8.354e-02
2.345e+03, 5.000e-01, -9.450e+02, 3.043e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.183e+02, 9.948e+02, 8.356e-02
2.345e+03, 5.000e-01, -9.150e+02, 3.014e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.196e+02, 9.951e+02, 8.359e-02
2.345e+03, 5.000e-01, -8.850e+02, 2.984e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.209e+02, 9.955e+02, 8.362e-02
2.345e+03, 5.000e-01, -8.550e+02, 2.955e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.223e+02, 9.958e+02, 8.365e-02
2.345e+03, 5.000e-01, -8.250e+02, 2.926e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.239e+02, 9.962e+02, 8.368e-02
2.345e+03, 5.000e-01, -7.950e+02, 2.896e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.255e+02, 9.965e+02, 8.371e-02
2.345e+03, 5.000e-01, -7.650e+02, 2.881e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.281e+02, 9.969e+02, 4.606e-02
2.345e+03, 5.000e-01, -7.350e+02, 2.857e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.283e+02, 9.970e+02, 3.350e-02
2.345e+03, 5.000e-01, -7.050e+02, 2.827e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.280e+02, 9.971e+02, 3.350e-02
2.345e+03, 5.000e-01, -6.750e+02, 2.798e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.278e+02, 9.972e+02, 3.351e-02
2.345e+03, 5.000e-01, -6.450e+02, 2.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.276e+02, 9.973e+02, 3.351e-02
2.345e+03, 5.000e-01, -6.150e+02, 2.735e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.271e+02, 9.974e+02, 4.189e-02
2.345e+03, 5.000e-01, -5.850e+02, 2.691e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.268e+02, 9.976e+02, 6.704e-02
2.345e+03, 5.000e-01, -5.550e+02, 2.662e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.278e+02, 9.978e+02, 6.706e-02
2.345e+03, 5.000e-01, -5.250e+02, 2.632e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.288e+02, 9.981e+02, 6.707e-02
2.345e+03, 5.000e-01, -4.950e+02, 2.603e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.299e+02, 9.983e+02, 6.709e-02
2.345e+03, 5.000e-01, -4.650e+02, 2.574e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.308e+02, 9.985e+02, 6.710e-02
2.345e+03, 5.000e-01, -4.350e+02, 2.544e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.325e+02, 9.988e+02, 8.391e-02
2.345e+03, 5.000e-01, -4.050e+02, 2.515e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.345e+02, 9.992e+02, 8.393e-02
2.345e+03, 5.000e-01, -3.750e+02, 2.485e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.365e+02, 9.995e+02, 8.396e-02
2.345e+03, 5.000e-01, -3.450e+02, 2.456e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.385e+02, 9.997e+02, 7.138e-02
2.345e+03, 5.000e-01, -3.150e+02, 2.427e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.396e+02, 9.999e+02, 6.720e-02
2.345e+03, 5.000e-01, -2.850e+02, 2.397e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.408e+02, 1.000e+03, 6.721e-02
2.345e+03, 5.000e-01, -2.550e+02, 2.368e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.420e+02, 1.000e+03, 6.722e-02
2.345e+03, 5.000e-01, -2.250e+02, 2.339e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.435e+02, 1.001e+03, 6.724e-02
2.345e+03, 5.000e-01, -1.950e+02, 2.309e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.450e+02, 1.001e+03, 6.725e-02
2.345e+03, 5.000e-01, -1.650e+02, 2.280e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.466e+02, 1.001e+03, 6.727e-02
2.345e+03, 5.000e-01, -1.350e+02, 2.250e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.484e+02, 1.001e+03, 6.728e-02
2.345e+03, 5.000e-01, -1.050e+02, 2.239e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.510e+02, 1.001e+03, 3.365e-02
2.345e+03, 5.000e-01, -7.500e+01, 2.210e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.514e+02, 1.002e+03, 3.365e-02
2.345e+03, 5.000e-01, -4.500e+01, 2.180e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.518e+02, 1.002e+03, 3.366e-02
2.345e+03, 5.000e-01, -1.500e+01, 2.151e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.522e+02, 1.002e+03, 3.366e-02
2.415e+03, 5.000e-01, -1.185e+03, 3.277e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.107e+02, 9.923e+02, 3.334e-08
2.415e+03, 5.000e-01, -1.155e+03, 3.248e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.101e+02, 9.924e+02, 2.084e-02
2.415e+03, 5.000e-01, -1.125e+03, 3.218e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.111e+02, 9.928e+02, 8.339e-02
2.415e+03, 5.000e-01, -1.095e+03, 3.189e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.124e+02, 9.931e+02, 8.342e-02
2.415e+03, 5.000e-01, -1.065e+03, 3.160e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.136e+02, 9.935e+02, 8.345e-02
2.415e+03, 5.000e-01, -1.035e+03, 3.131e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.149e+02, 9.938e+02, 8.348e-02
2.415e+03, 5.000e-01, -1.005e+03, 3.101e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.161e+02, 9.941e+02, 8.351e-02
2.415e+03, 5.000e-01, -9.750e+02, 3.072e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.172e+02, 9.945e+02, 8.354e-02
2.415e+03, 5.000e-01, -9.450e+02, 3.043e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.184e+02, 9.948e+02, 8.357e-02
2.415e+03, 5.000e-01, -9.150e+02, 3.014e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.197e+02, 9.951e+02, 8.359e-02
2.415e+03, 5.000e-01, -8.850e+02, 2.984e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.209e+02, 9.955e+02, 8.362e-02
2.415e+03, 5.000e-01, -8.550e+02, 2.955e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.223e+02, 9.958e+02, 8.365e-02
2.415e+03, 5.000e-01, -8.250e+02, 2.926e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.239e+02, 9.962e+02, 8.368e-02
2.415e+03, 5.000e-01, -7.950e+02, 2.896e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.256e+02, 9.965e+02, 8.371e-02
2.415e+03, 5.000e-01, -7.650e+02, 2.881e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.281e+02, 9.969e+02, 4.606e-02
2.415e+03, 5.000e-01, -7.350e+02, 2.857e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.283e+02, 9.970e+02, 3.350e-02
2.415e+03, 5.000e-01, -7.050e+02, 2.827e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.281e+02, 9.971e+02, 3.350e-02
2.415e+03, 5.000e-01, -6.750e+02, 2.798e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.279e+02, 9.972e+02, 3.351e-02
2.415e+03, 5.000e-01, -6.450e+02, 2.769e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.277e+02, 9.973e+02, 3.351e-02
2.415e+03, 5.000e-01, -6.150e+02, 2.735e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.272e+02, 9.974e+02, 4.189e-02
2.415e+03, 5.000e-01, -5.850e+02, 2.691e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.268e+02, 9.976e+02, 6.704e-02
2.415e+03, 5.000e-01, -5.550e+02, 2.662e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.278e+02, 9.978e+02, 6.706e-02
2.415e+03, 5.000e-01, -5.250e+02, 2.632e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.288e+02, 9.981e+02, 6.707e-02
2.415e+03, 5.000e-01, -4.950e+02, 2.603e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.298e+02, 9.983e+02, 6.709e-02
2.415e+03, 5.000e-01, -4.650e+02, 2.574e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.308e+02, 9.985e+02, 6.710e-02
2.415e+03, 5.000e-01, -4.350e+02, 2.544e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.325e+02, 9.988e+02, 8.391e-02
2.415e+03, 5.000e-01, -4.050e+02, 2.515e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.345e+02, 9.992e+02, 8.393e-02
2.415e+03, 5.000e-01, -3.750e+02, 2.485e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.365e+02, 9.995e+02, 8.396e-02
2.415e+03, 5.000e-01, -3.450e+02, 2.456e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.385e+02, 9.997e+02, 7.138e-02
2.415e+03, 5.000e-01, -3.150e+02, 2.427e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.396e+02, 9.999e+02, 6.720e-02
2.415e+03, 5.000e-01, -2.850e+02, 2.397e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.408e+02, 1.000e+03, 6.721e-02
2.415e+03, 5.000e-01, -2.550e+02, 2.368e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.420e+02, 1.000e+03, 6.722e-02
2.415e+03, 5.000e-01, -2.250e+02, 2.339e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.435e+02, 1.001e+03, 6.724e-02
2.415e+03, 5.000e-01, -1.950e+02, 2.309e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.450e+02, 1.001e+03, 6.725e-02
2.415e+03, 5.000e-01, -1.650e+02, 2.280e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.466e+02, 1.001e+03, 6.727e-02
2.415e+03, 5.000e-01, -1.350e+02, 2.250e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.484e+02, 1.001e+03, 6.728e-02
2.415e+03, 5.000e-01, -1.050e+02, 2.239e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.510e+02, 1.001e+03, 3.365e-02
2.415e+03, 5.000e-01, -7.500e+01, 2.210e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.514e+02, 1.002e+03, 3.365e-02
2.415e+03, 5.000e-01, -4.500e+01, 2.180e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.518e+02, 1.002e+03, 3.366e-02
2.415e+03, 5.000e-01, -1.500e+01, 2.151e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.522e+02, 1.002e+03, 3.366e-02
2.485e+03, 5.000e-01, -1.185e+03, 3.277e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.106e+02, 9.923e+02, 3.334e-08
2.485e+03, 5.000e-01, -1.155e+03, 3.248e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.104e+02, 9.925e+02, 8.337e-02
2.485e+03, 5.000e-01, -1.125e+03, 3.218e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.115e+02, 9.928e+02, 8.340e-02
2.485e+03, 5.000e-01, -1.095e+03, 3.189e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.127e+02, 9.932e+02, 8.343e-02
2.485e+03, 5.000e-01, -1.065e+03, 3.160e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.139e+02, 9.935e+02, 8.346e-02
2.485e+03, 5.000e-01, -1.035e+03, 3.131e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.151e+02, 9.938e+02, 8.348e-02
